semana,pdv,produto,quantidade
4,6781165720439946401,2525510189893188235,2.418303897421869
5,6781165720439946401,2525510189893188235,2.4271257917667715
5,690171716917567417,2525510189893188235,3.155626323803833
5,690171716917567417,2525510189893188235,3.972267225075955
5,6975918725184831366,2525510189893188235,2.580950069360872
5,6975918725184831366,2525510189893188235,2.1196920019951073
4,7171639852045662528,2525510189893188235,5.403605855293125
5,7171639852045662528,2525510189893188235,4.371749328769407
3,7442814541834064822,2525510189893188235,3.699223681069187
5,7442814541834064822,2525510189893188235,3.789691923058001
4,7448207246509846242,2525510189893188235,3.27868912097849
5,7556738840455978016,2525510189893188235,4.0692870319383
5,7612947097887153973,2525510189893188235,3.031809619065216
5,7670001217923452582,2525510189893188235,3.7284024985526356
3,7803689727198037569,2525510189893188235,2.778302371638686
3,7803689727198037569,2525510189893188235,2.3072331648144435
4,7803689727198037569,2525510189893188235,2.5721281750159695
4,7811452652145895401,2525510189893188235,3.8582357157552303
5,7859583955850203281,2525510189893188235,3.424776216673419
5,7879167017505156652,2525510189893188235,1.9010490407310145
5,7894255152223404760,2525510189893188235,2.316698527995625
4,7912552351930256958,2525510189893188235,5.3800617297827
5,7912552351930256958,2525510189893188235,5.041055962368784
5,8029660250264839750,2525510189893188235,12.238426673289727
5,8242732496214971842,2525510189893188235,6.370374263171534
5,8280832367877147891,2525510189893188235,6.194647058320867
4,8300521596900285165,2525510189893188235,8.528433172011654
5,8300521596900285165,2525510189893188235,8.833197910686565
5,858531196035375264,2525510189893188235,4.621092529150239
5,859279515117868392,2525510189893188235,4.741205661966776
5,8630659055960972345,2525510189893188235,1.9184319204243472
4,8723723113467008071,2525510189893188235,11.997534073985314
5,8723723113467008071,2525510189893188235,9.1521406399697
5,8732425569704638802,2525510189893188235,2.35190660273643
4,8782754052316133836,2525510189893188235,10.416267772141923
5,8782754052316133836,2525510189893188235,12.435761364155715
3,8819406300700079604,2525510189893188235,3.117907319760611
4,8819406300700079604,2525510189893188235,3.096234625652925
5,8819406300700079604,2525510189893188235,2.8908569790744783
3,8943263231576306163,2525510189893188235,5.635564547234188
4,8943263231576306163,2525510189893188235,5.5515115571292695
4,8943263231576306163,2525510189893188235,5.3800617297827
5,8943263231576306163,2525510189893188235,4.609770975895873
5,8943263231576306163,2525510189893188235,5.600840796802248
4,905257515529411131,2525510189893188235,13.11347184717776
3,1333541401405733492,2532885557267079146,1.2900045427593338
5,1333541401405733492,2532885557267079146,1.154564279934645
4,1775197406813938026,2532885557267079146,1.466495426042013
5,1775197406813938026,2532885557267079146,1.432334995578276
3,2397389856959348455,2532885557267079146,1.1109058918018522
5,2397389856959348455,2532885557267079146,1.1343817633682922
5,2430132255826117411,2532885557267079146,1.2004337028456555
4,2828258597298630751,2532885557267079146,1.755611857541993
5,2983244898108628573,2532885557267079146,1.1804423444036405
3,3322371608271508766,2532885557267079146,1.2900045427593338
4,3322371608271508766,2532885557267079146,1.4528958740195357
5,3322371608271508766,2532885557267079146,1.154564279934645
3,5570265649210979118,2532885557267079146,1.2132795523390136
4,6825966060938407713,2532885557267079146,1.3739593062934523
5,6900536000772352724,2532885557267079146,1.191588188461056
5,7333233716541247152,2532885557267079146,1.191588188461056
5,7716093123858882704,2532885557267079146,1.191588188461056
5,7716093123858882704,2532885557267079146,1.1304241028885478
4,7542707299572856789,253700912557179860,1.5907926590983266
4,7542707299572856789,253700912557179860,1.5357517642630016
5,7542707299572856789,253700912557179860,1.1252372143462472
5,1531824735440167144,2553811059432847629,13.153367062640331
5,2688984192163220749,2553811059432847629,13.153367062640331
5,5528590887590754308,2553811059432847629,15.523533359263878
5,6275551499370546572,2553811059432847629,22.79293411892617
5,1057223373529991552,2584866940179463290,1.3805022149194839
5,2688984192163220749,2584866940179463290,1.5991387870298204
5,3567676153755271069,2584866940179463290,2.132458639272215
5,3678948164166177670,2584866940179463290,1.4291184233081342
5,5528590887590754308,2584866940179463290,2.1985902987460144
5,5669910123151852912,2584866940179463290,1.916465537712169
5,7230603137481735760,2584866940179463290,1.66332573424294
5,7863116941707353580,2584866940179463290,1.1972701828141592
5,7950216108622261365,2584866940179463290,2.3993970920563323
5,8146022441159978939,2584866940179463290,1.3528548946882466
4,826295652279312225,2584866940179463290,1.4781785199124802
5,9096005556057980819,2584866940179463290,1.2400485732750008
5,2843948248540053256,2595586401566914791,2.0549596769536995
5,3201952863387354138,2595586401566914791,1.6081115875939118
4,3752272714021075504,2595586401566914791,1.5365929286309858
5,3752272714021075504,2595586401566914791,1.4912866541098333
5,3981967378352417057,2595586401566914791,1.6081115875939118
5,5462552694943806512,2595586401566914791,1.2601672178965078
5,5501618457528534700,2595586401566914791,1.510752616642329
5,6384136967057382779,2595586401566914791,1.2573414923141726
4,6918696291908819885,2595586401566914791,1.5254470845735704
5,6918696291908819885,2595586401566914791,1.2601672178965078
5,6918696291908819885,2595586401566914791,1.2062429833782506
5,757807938496784204,2595586401566914791,1.2601672178965078
5,956677197316225603,2595586401566914791,12.157400870187375
4,3794231507521171828,2626979336183376393,4.716349126611605
5,3794231507521171828,2626979336183376393,5.245187841567711
5,5066465609250264929,2626979336183376393,3.920700567927809
5,8450651764675597912,2626979336183376393,2.1510426353406804
3,8819406300700079604,2626979336183376393,3.220089275214584
4,8819406300700079604,2626979336183376393,3.17525684661029
5,8819406300700079604,2626979336183376393,2.9943329324559627
5,1027356552181929439,2631382375054982595,2.5481634231716757
3,1052746582799504067,2631382375054982595,1.7789038518390579
4,1052746582799504067,2631382375054982595,1.7620728464085165
4,1052746582799504067,2631382375054982595,1.5882949455626407
5,1052746582799504067,2631382375054982595,1.5584377368679037
5,1052746582799504067,2631382375054982595,1.4597831049289045
3,1094191475886231615,2631382375054982595,1.6805130091412432
4,1094191475886231615,2631382375054982595,1.7905363260621054
4,1116765688108556050,2631382375054982595,3.0470331958479626
5,1116765688108556050,2631382375054982595,2.7845663444048814
3,1168798796850757278,2631382375054982595,1.4157887773463251
4,1168798796850757278,2631382375054982595,1.5488458278004562
5,1168798796850757278,2631382375054982595,1.8059372765751476
5,1292524524061054885,2631382375054982595,3.3069076621699294
5,1301456668504717856,2631382375054982595,1.7527418463375397
5,1394195920959097871,2631382375054982595,2.0333667586056476
5,1555176199327583974,2631382375054982595,1.4858894604874073
5,157525483959105997,2631382375054982595,3.6191555753568756
4,1619459682248298375,2631382375054982595,1.5376999837430407
4,1619459682248298375,2631382375054982595,1.6601271440748409
5,1619459682248298375,2631382375054982595,1.7589788819734569
5,1659060246711875756,2631382375054982595,2.268455620155058
5,1659060246711875756,2631382375054982595,1.6624081254890202
5,1833249696630356447,2631382375054982595,2.0968672388218956
5,1877263416425411371,2631382375054982595,3.7825436472390224
5,1975820311357425979,2631382375054982595,4.964117823440126
4,2246902379712865057,2631382375054982595,2.9668588996438183
5,2246902379712865057,2631382375054982595,2.9756807939887207
3,2253388937638480168,2631382375054982595,1.4854388849490614
3,2253388937638480168,2631382375054982595,1.3979300970674777
4,2253388937638480168,2631382375054982595,1.5384699984655865
4,2253388937638480168,2631382375054982595,1.6024224004859193
5,2253388937638480168,2631382375054982595,1.614499719600875
4,2540894429463921191,2631382375054982595,1.6566062625527413
5,2541553183103351691,2631382375054982595,4.035174206116961
4,2692161219059380440,2631382375054982595,2.7492416387693086
5,2692161219059380440,2631382375054982595,3.741958358407454
4,2759224468623266801,2631382375054982595,1.549615842523002
4,2759224468623266801,2631382375054982595,1.4509612105840028
3,2764054896418619542,2631382375054982595,2.2743788408263765
5,2764054896418619542,2631382375054982595,2.30479529010928
5,2958557456985619887,2631382375054982595,2.2266303207343645
5,3130668981498065153,2631382375054982595,2.0400166293340853
5,3130668981498065153,2631382375054982595,2.829921176631675
3,3217822067684582934,2631382375054982595,1.4127687459377023
4,3217822067684582934,2631382375054982595,1.5488458278004562
5,3217822067684582934,2631382375054982595,1.474621753799129
3,349940402031040098,2631382375054982595,-3.451361973561124
4,349940402031040098,2631382375054982595,-2.9739665717082557
5,3613946703465928809,2631382375054982595,3.9477250866040157
4,3799207016425754585,2631382375054982595,5.142799757643418
5,3799207016425754585,2631382375054982595,5.0086488679905345
5,3799207016425754585,2631382375054982595,4.280539138292753
5,3835606812464871241,2631382375054982595,6.353281656869651
5,39924379976656435,2631382375054982595,2.791178127714754
5,4415145007327648739,2631382375054982595,1.9739342927321235
5,4693609362463043418,2631382375054982595,1.909303570052017
5,4743958978514550580,2631382375054982595,1.8781626210925797
2,4800750325225351111,2631382375054982595,2.0477221810935786
3,4800750325225351111,2631382375054982595,1.6978958888345759
3,4800750325225351111,2631382375054982595,1.5352638320461156
4,4800750325225351111,2631382375054982595,1.801682170119521
4,4800750325225351111,2631382375054982595,1.8353921797349286
4,4800750325225351111,2631382375054982595,1.8056114173408244
5,4800750325225351111,2631382375054982595,2.2717966552298585
5,4800750325225351111,2631382375054982595,1.8581397393938173
5,4858634016341712305,2631382375054982595,1.7444217278624594
5,5025759003012408194,2631382375054982595,2.5609056692306913
5,5025759003012408194,2631382375054982595,2.71647792391455
4,5072956753005542537,2631382375054982595,2.2004255466961298
5,5072956753005542537,2631382375054982595,1.957811991479844
5,526240129108275898,2631382375054982595,1.9404291117865113
4,5553952637533339294,2631382375054982595,1.6535862311441185
5,5553952637533339294,2631382375054982595,1.7109165469168477
5,5573437061800564309,2631382375054982595,2.5733945122506703
5,5692653025864953570,2631382375054982595,2.015983878912315
5,5702814491351440553,2631382375054982595,2.4630890253270437
4,6026025623425933037,2631382375054982595,1.8692091609995907
5,6026025623425933037,2631382375054982595,1.6311356107814956
5,6151171836641963606,2631382375054982595,1.9407401286305415
3,6181830888916953162,2631382375054982595,1.6797429944186975
4,6181830888916953162,2631382375054982595,1.6601271440748409
5,6201126428010905557,2631382375054982595,2.5692257877057716
5,6316931228213087404,2631382375054982595,5.665445388343928
5,6682020289953886094,2631382375054982595,3.064002240071051
5,6733373370956259926,2631382375054982595,2.701974649330093
3,6812061841125848944,2631382375054982595,1.7962867315323905
5,6918696291908819885,2631382375054982595,1.7976171581000673
5,6932721036142284356,2631382375054982595,2.3956451398067635
5,6932721036142284356,2631382375054982595,2.135754091093275
3,6957238410976217625,2631382375054982595,1.4854388849490614
3,6957238410976217625,2631382375054982595,1.3979300970674777
4,6957238410976217625,2631382375054982595,1.5384699984655865
4,6957238410976217625,2631382375054982595,1.4509612105840028
5,6957238410976217625,2631382375054982595,1.799358220407007
5,6957238410976217625,2631382375054982595,1.8581397393938173
4,7022575032632529065,2631382375054982595,4.254752517292956
5,7022575032632529065,2631382375054982595,3.41243276891934
3,7478671919770794303,2631382375054982595,1.397160082344932
4,7478671919770794303,2631382375054982595,1.5488458278004562
4,7478671919770794303,2631382375054982595,1.450191195861457
5,7478671919770794303,2631382375054982595,1.8059372765751476
5,7478671919770794303,2631382375054982595,1.6137297048783292
4,7749625687870246365,2631382375054982595,1.702094652571946
5,7749625687870246365,2631382375054982595,2.3652531314733523
5,7788258334291937752,2631382375054982595,1.8919206903586843
5,7834663156614850833,2631382375054982595,3.693393589378728
5,8004202239490500333,2631382375054982595,1.733275883805044
5,8181279591363739469,2631382375054982595,3.0110039676243803
5,845764995507547023,2631382375054982595,3.4207528873944204
5,8605830331633300773,2631382375054982595,2.6980236998320404
5,8696107838616304090,2631382375054982595,1.733275883805044
5,8762168948407201053,2631382375054982595,5.199934436454929
3,8811617665177719743,2631382375054982595,1.8785761039250846
4,8811617665177719743,2631382375054982595,1.6709691108374511
5,8811617665177719743,2631382375054982595,1.6624081254890202
3,8870057469020504357,2631382375054982595,3.4953010687387054
4,8870057469020504357,2631382375054982595,3.1263476675383135
5,8870057469020504357,2631382375054982595,3.315682890206375
4,8958418110818426289,2631382375054982595,3.1989694973931218
5,9015427385530810157,2631382375054982595,2.5375869085357463
5,1004779246734143594,2666921781366219869,1.5649494446219088
5,1073673009638227380,2666921781366219869,1.3272742138609834
5,1194636340739726889,2666921781366219869,3.1944394615994636
5,1194636340739726889,2666921781366219869,2.5952113891259256
4,1448772185104137932,2666921781366219869,1.5959949127683237
4,1448772185104137932,2666921781366219869,1.2781200774988735
5,1461399615455405591,2666921781366219869,1.1452738396466537
5,1760061108918372751,2666921781366219869,1.0997931597388533
5,2212298273303379303,2666921781366219869,1.1389528222588252
5,2212298273303379303,2666921781366219869,1.0889345807437325
3,2523929761947991194,2666921781366219869,1.0409601832860493
4,2523929761947991194,2666921781366219869,1.1405067572487932
3,2837106258883844645,2666921781366219869,1.2646511912770109
3,2837106258883844645,2666921781366219869,1.0300667947831208
5,2965899189382506404,2666921781366219869,1.1452738396466537
4,3462134966385778158,2666921781366219869,1.083097908299646
5,3462134966385778158,2666921781366219869,1.1381828075362794
5,3686420711476827406,2666921781366219869,1.1452738396466537
5,3755785999346893831,2666921781366219869,1.0997931597388533
5,4055816083034726279,2666921781366219869,1.3756448174290041
5,4090329241771142293,2666921781366219869,1.2591953724783105
5,4459902779368286610,2666921781366219869,1.2695590921504425
4,4700781756325471089,2666921781366219869,1.2300538239330736
4,4700781756325471089,2666921781366219869,1.1216516447395002
5,5327655802610287100,2666921781366219869,1.0997931597388533
4,5378608275538407280,2666921781366219869,1.377968767141518
4,6067948396569964814,2666921781366219869,1.1293609131913778
4,6798713085169683814,2666921781366219869,1.2223140178259528
4,7048491042919068521,2666921781366219869,1.0909712653939516
5,7484826002653267757,2666921781366219869,2.1029563056740854
5,770004300419437563,2666921781366219869,1.3867906614864196
5,770004300419437563,2666921781366219869,1.549421726951367
4,7761595785944224276,2666921781366219869,1.377968767141518
5,7761595785944224276,2666921781366219869,1.6181448748595169
5,78885588287754244,2666921781366219869,1.149328651593695
4,794821767112175874,2666921781366219869,1.1405067572487932
4,794821767112175874,2666921781366219869,1.1405067572487932
5,794821767112175874,2666921781366219869,1.149328651593695
5,8169110081307365069,2666921781366219869,1.1381828075362794
5,8200812271857681753,2666921781366219869,1.1341279955892383
5,8566256497284244608,2666921781366219869,4.263187082781606
4,8750975512687771079,2666921781366219869,1.3288281488509515
5,8750975512687771079,2666921781366219869,1.6745543229653892
5,8819406300700079604,2666921781366219869,1.0889345807437325
5,8919469585429792128,2666921781366219869,1.1341279955892383
5,8952609383990245450,2666921781366219869,1.1381828075362794
5,905257515529411131,2666921781366219869,1.6048168071132254
5,9202895857079429669,2666921781366219869,1.0997931597388533
5,9213342032131665232,2666921781366219869,1.0919198026445476
5,4980489821559837422,2687058428030054354,1.1139273106226042
5,1057223373529991552,2691883749284277095,1.1068087813239518
5,4766407289211494205,2691883749284277095,1.3022487022247624
4,7333233716541247152,2691883749284277095,1.2061079979935359
5,7333233716541247152,2691883749284277095,1.1187521372921911
5,826295652279312225,2691883749284277095,1.1068362785122299
5,1012525067570406577,2704760469773571171,1.0511778521194781
4,8891618092535088479,2704760469773571171,1.8979236280008287
4,2973119148223342468,2706963074412207617,1.3858488387358865
5,2973119148223342468,2706963074412207617,1.121317430489799
5,5607284761665991897,2727470841546443888,1.6300007411713964
5,1057223373529991552,2743898887257194516,1.1141989011911466
5,1094191475886231615,2743898887257194516,1.1149964131019705
5,135832133792096325,2743898887257194516,1.0758367505819986
4,161103282797809516,2743898887257194516,1.2414334181466582
5,161103282797809516,2743898887257194516,1.0649781715868778
5,1851749258699451003,2743898887257194516,1.1149964131019705
5,2359943051331078569,2743898887257194516,1.0758367505819986
4,2437550509634306034,2743898887257194516,1.3018274889966206
4,2437550509634306034,2743898887257194516,1.2444186400474733
5,2437550509634306034,2743898887257194516,1.0679633934876929
5,2494522405477354268,2743898887257194516,1.126142257159386
5,2494522405477354268,2743898887257194516,1.0649781715868778
5,2514365348321971132,2743898887257194516,1.0758367505819986
5,2788846207558964037,2743898887257194516,1.52434408141307
4,2808509814721769767,2743898887257194516,1.4749482245943222
5,2808509814721769767,2743898887257194516,1.3516884082721494
4,2866379461020353700,2743898887257194516,1.5548271107075984
5,3056416703916194990,2743898887257194516,1.126142257159386
5,4158391534762674079,2743898887257194516,1.1149964131019705
5,474156449262688402,2743898887257194516,1.573484699703637
4,4768737974754028205,2743898887257194516,1.2414334181466582
4,5528590887590754308,2743898887257194516,1.2906816449392051
5,6063521002952796574,2743898887257194516,1.121317430489799
5,6275551499370546572,2743898887257194516,1.9756405224390163
4,6529972462103768182,2743898887257194516,1.4901488805987788
5,6529972462103768182,2743898887257194516,1.1253722424368402
5,6798713085169683814,2743898887257194516,1.157865879775362
5,6798713085169683814,2743898887257194516,1.0835366409654696
5,6812061841125848944,2743898887257194516,1.0649781715868778
5,6904625682084098815,2743898887257194516,1.3270217017852899
5,739082849941135911,2743898887257194516,1.0758367505819986
4,7537387712339538817,2743898887257194516,1.2414334181466582
4,7608555946617382025,2743898887257194516,-3.1552824187561352
5,7608555946617382025,2743898887257194516,1.2706307981800986
5,7788258334291937752,2743898887257194516,1.0758367505819986
3,7955781755376800701,2743898887257194516,1.0071589094503337
4,7955781755376800701,2743898887257194516,1.433349477890228
5,8078953974483084504,2743898887257194516,1.1773822959436235
5,8554700758829510255,2743898887257194516,1.0758367505819986
5,8811617665177719743,2743898887257194516,1.1253722424368402
4,9062378501855009785,2743898887257194516,1.3096577475726077
5,9096005556057980819,2743898887257194516,1.1101715864323836
5,9096005556057980819,2743898887257194516,1.0758367505819986
5,242108080547934035,2747109602275022896,1.3084857378606796
5,4830978841438970148,2747109602275022896,1.1179821225696454
5,7423792273532575047,2747109602275022896,1.1179821225696454
4,1623389567075880552,2748643631117149081,5.359728066572909
5,1623389567075880552,2748643631117149081,5.253507960042791
5,505125749879765133,2748643631117149081,10.583367497763378
5,6282567472819489700,2748643631117149081,5.150320901450722
5,7115540031364856160,2748643631117149081,5.337108802743239
4,7495502062187084732,2748643631117149081,6.474189059325467
5,7495502062187084732,2748643631117149081,5.764750379088774
5,770093071033905553,2748643631117149081,3.5926191774140457
4,845764995507547023,2748643631117149081,2.835935274405682
5,845764995507547023,2748643631117149081,2.7994526837277305
5,892457277252135026,2748643631117149081,4.546219887032674
3,1027356552181929439,2749706558857279178,3.038306580340502
4,1027356552181929439,2749706558857279178,3.3972858999601625
5,1027356552181929439,2749706558857279178,3.115822839243891
4,1052746582799504067,2749706558857279178,8.473795240525954
5,1052746582799504067,2749706558857279178,7.651968996855031
3,1057223373529991552,2749706558857279178,11.871239919789193
4,1057223373529991552,2749706558857279178,12.60902509207124
4,1057223373529991552,2749706558857279178,15.573834698064681
5,1057223373529991552,2749706558857279178,12.924559511723885
2,1094191475886231615,2749706558857279178,6.222301683916941
3,1094191475886231615,2749706558857279178,5.4156393943972345
4,1094191475886231615,2749706558857279178,7.911303135637376
4,1116765688108556050,2749706558857279178,3.5377236590676793
5,1116765688108556050,2749706558857279178,2.54008756068974
3,1178680465791445517,2749706558857279178,4.0200483407333545
5,1178680465791445517,2749706558857279178,4.393082844494882
4,1225904178990197216,2749706558857279178,5.658785419276513
2,1297251086733897492,2749706558857279178,2.4291086017406447
3,1297251086733897492,2749706558857279178,3.245301762700367
4,1297251086733897492,2749706558857279178,5.285220434431218
4,1302024209015255920,2749706558857279178,2.772224903422407
4,132417959081980449,2749706558857279178,2.4572301935022853
5,132417959081980449,2749706558857279178,2.616859706999707
5,132417959081980449,2749706558857279178,2.1128306137250608
3,1333541401405733492,2749706558857279178,2.936235224378459
4,1333541401405733492,2749706558857279178,4.948596688141766
4,1333541401405733492,2749706558857279178,7.5764450570512505
4,1363945729677457034,2749706558857279178,2.2152474978101946
5,1363945729677457034,2749706558857279178,2.626541524451758
3,1474309873477514622,2749706558857279178,2.4443189252945285
4,1474309873477514622,2749706558857279178,4.681102965938102
4,161103282797809516,2749706558857279178,4.253873988683042
3,1627952153390333162,2749706558857279178,3.10475168281506
4,1627952153390333162,2749706558857279178,2.610174814114509
5,1627952153390333162,2749706558857279178,1.8059372765751476
5,1627952153390333162,2749706558857279178,1.6137297048783292
3,1776878936730749532,2749706558857279178,2.382103097115977
5,1851749258699451003,2749706558857279178,2.636570666509225
3,1866151881837351861,2749706558857279178,3.959016973241755
4,1866151881837351861,2749706558857279178,5.5995726133064325
4,1866151881837351861,2749706558857279178,4.334178941709076
5,1866151881837351861,2749706558857279178,3.4976688749610108
5,1866151881837351861,2749706558857279178,2.422432032471913
5,1915577311444334326,2749706558857279178,5.0774713970094805
5,1915577311444334326,2749706558857279178,3.673492976690365
5,1921706747372846629,2749706558857279178,2.5725362420568274
2,1948837721332097755,2749706558857279178,3.85390559715234
3,1948837721332097755,2749706558857279178,3.14518902310268
3,1948837721332097755,2749706558857279178,2.5409536983631877
4,1948837721332097755,2749706558857279178,2.279012048548367
4,1948837721332097755,2749706558857279178,2.353714119615415
5,1948837721332097755,2749706558857279178,2.585423148421183
5,1948837721332097755,2749706558857279178,2.1269580686483387
3,1960040887726633163,2749706558857279178,3.307060932463907
4,1960040887726633163,2749706558857279178,5.234692252715892
4,1960040887726633163,2749706558857279178,4.84627375733014
5,1960040887726633163,2749706558857279178,4.750462467708949
4,1969812377529166416,2749706558857279178,3.3312278689487616
4,211931392906106791,2749706558857279178,2.368924443169299
5,211931392906106791,2749706558857279178,2.616859706999707
5,2147890957671736141,2749706558857279178,3.683686027960819
5,2147890957671736141,2749706558857279178,3.068194726724437
2,2253388937638480168,2749706558857279178,2.335456214983569
3,2253388937638480168,2749706558857279178,2.2532189863630974
3,2253388937638480168,2749706558857279178,2.382103097115977
4,2253388937638480168,2749706558857279178,2.812179199388259
5,2253388937638480168,2749706558857279178,4.248783340235214
5,2253388937638480168,2749706558857279178,3.4280360606234037
4,2273232824085394259,2749706558857279178,1.8065637872193734
5,2273232824085394259,2749706558857279178,1.614499719600875
3,2357589266242432199,2749706558857279178,1.7090417328919913
4,2357589266242432199,2749706558857279178,2.896699565653675
3,2381070559863197186,2749706558857279178,3.0750350361163643
4,2381070559863197186,2749706558857279178,3.6291602391355737
4,2381070559863197186,2749706558857279178,4.4447265736790165
5,2381070559863197186,2749706558857279178,3.9459475025162654
2,2397389856959348455,2749706558857279178,2.239846667653068
3,2397389856959348455,2749706558857279178,2.6981764976115827
4,2397389856959348455,2749706558857279178,4.706658610763916
5,2397389856959348455,2749706558857279178,4.92994069607623
5,2397389856959348455,2749706558857279178,5.118229258229935
3,2430132255826117411,2749706558857279178,7.625233466255547
4,2430132255826117411,2749706558857279178,10.249024203242845
4,2430132255826117411,2749706558857279178,15.053913695778489
5,2437550509634306034,2749706558857279178,2.3216510503926657
5,2487021538158213674,2749706558857279178,5.094542449517004
3,2510617452472083145,2749706558857279178,10.2227552880617
3,2510617452472083145,2749706558857279178,11.409833280902621
4,2510617452472083145,2749706558857279178,12.797923823522655
4,2510617452472083145,2749706558857279178,8.4654232741973
3,2534281027991675339,2749706558857279178,2.0396548645947847
3,2534281027991675339,2749706558857279178,2.413539655694501
4,2534281027991675339,2749706558857279178,3.954972925451234
5,2534281027991675339,2749706558857279178,3.3689139403253345
3,2759224468623266801,2749706558857279178,3.387202290071954
4,2759224468623266801,2749706558857279178,3.372633574754569
4,2759224468623266801,2749706558857279178,3.0731241758871874
4,2764054896418619542,2749706558857279178,2.846017613821055
5,2764054896418619542,2749706558857279178,2.585423148421183
5,2764054896418619542,2749706558857279178,2.1269580686483387
4,2828258597298630751,2749706558857279178,3.0115134231700478
4,2828258597298630751,2749706558857279178,2.6999783147236873
3,2866379461020353700,2749706558857279178,6.63447207328881
3,2866379461020353700,2749706558857279178,4.163536852710612
4,2866379461020353700,2749706558857279178,7.776508133572031
4,2866379461020353700,2749706558857279178,8.80171403583908
5,2904283814836480430,2749706558857279178,11.016846892113122
4,2910254038473900987,2749706558857279178,3.0792898120583625
4,2910254038473900987,2749706558857279178,2.7275813476989432
5,2910254038473900987,2749706558857279178,2.634667629160738
3,2963571453631672195,2749706558857279178,2.8788622851060097
4,2963571453631672195,2749706558857279178,2.6345901440943886
5,2963571453631672195,2749706558857279178,2.6485255652930544
2,2983244898108628573,2749706558857279178,2.050977605863633
3,2983244898108628573,2749706558857279178,1.967017777415244
4,2983244898108628573,2749706558857279178,3.7063780019869084
5,2983244898108628573,2749706558857279178,9.049478807530832
4,3056416703916194990,2749706558857279178,7.120799606283171
4,3056416703916194990,2749706558857279178,6.746341709299555
3,3121336671065424913,2749706558857279178,2.2454712636983154
4,3121336671065424913,2749706558857279178,2.1783439183183004
4,3130668981498065153,2749706558857279178,6.4651859707706
5,3130668981498065153,2749706558857279178,6.058301008800152
5,3167092124226784567,2749706558857279178,2.038505942305221
5,3167092124226784567,2749706558857279178,2.426573225284072
4,320309252382737243,2749706558857279178,4.178895452332777
4,320309252382737243,2749706558857279178,13.316660157933585
4,3217822067684582934,2749706558857279178,4.055927218303196
5,3217822067684582934,2749706558857279178,4.416869337380443
5,3217822067684582934,2749706558857279178,4.587597859582162
3,3254330508778517565,2749706558857279178,5.377897031032676
4,3254330508778517565,2749706558857279178,5.232842165279368
4,3281320632925837189,2749706558857279178,1.9929366504886197
4,3281320632925837189,2749706558857279178,2.153131483868395
5,3281320632925837189,2749706558857279178,1.9913171724254561
3,3322371608271508766,2749706558857279178,3.2899793308565237
4,3322371608271508766,2749706558857279178,4.8727307077633935
4,3322371608271508766,2749706558857279178,7.273650909362683
4,3402952908131471916,2749706558857279178,7.108438353223588
4,3402952908131471916,2749706558857279178,6.733980456239972
3,3417253549307231064,2749706558857279178,2.604055437124959
4,3417253549307231064,2749706558857279178,3.113430704680398
5,3572477934614187018,2749706558857279178,3.8435744233609794
4,3663438065413454510,2749706558857279178,3.0416876173086633
5,3663438065413454510,2749706558857279178,2.4287457814235207
4,3766292834943480034,2749706558857279178,3.1069157808082544
4,3766292834943480034,2749706558857279178,2.7946735206522897
3,3814737671215400867,2749706558857279178,1.6797429944186975
3,3814737671215400867,2749706558857279178,1.4127687459377023
4,3814737671215400867,2749706558857279178,1.7418413704764948
4,3814737671215400867,2749706558857279178,1.864268530808295
5,3814737671215400867,2749706558857279178,2.992114453955643
4,407982672757079320,2749706558857279178,1.955068389084555
4,407982672757079320,2749706558857279178,2.036076352089035
5,407982672757079320,2749706558857279178,1.7597488966960027
5,40877388633024666,2749706558857279178,2.1269580686483387
3,4158391534762674079,2749706558857279178,2.7529237129135224
4,4158391534762674079,2749706558857279178,4.0215858866629315
4,4650223689019348311,2749706558857279178,4.0516467577903486
4,4650223689019348311,2749706558857279178,3.618046901690462
5,4650223689019348311,2749706558857279178,3.61611579777365
5,4650223689019348311,2749706558857279178,2.3831817679217187
3,466377581074466303,2749706558857279178,2.5788243480459645
4,466377581074466303,2749706558857279178,2.670712155944481
3,4700781756325471089,2749706558857279178,3.7364795554460053
3,4700781756325471089,2749706558857279178,2.4443189252945285
4,4700781756325471089,2749706558857279178,5.008446323539098
5,4700781756325471089,2749706558857279178,2.3536956058410547
5,4700781756325471089,2749706558857279178,3.476995181371739
4,4768737974754028205,2749706558857279178,4.642119973153646
4,4768737974754028205,2749706558857279178,4.975385889439836
5,4768737974754028205,2749706558857279178,3.9900141448270876
5,4795466737803575761,2749706558857279178,2.7050595581058863
3,4800750325225351111,2749706558857279178,2.5235701405597553
4,4800750325225351111,2749706558857279178,2.835564411692879
5,4800750325225351111,2749706558857279178,2.8936338178918333
5,4800750325225351111,2749706558857279178,3.1315961467804536
4,4864269363226585507,2749706558857279178,2.5515098626436523
5,4864269363226585507,2749706558857279178,2.019928005421646
3,4937257110750312858,2749706558857279178,1.7962867315323905
5,4937257110750312858,2749706558857279178,2.1269580686483387
3,4968978584685627329,2749706558857279178,3.5296104647066286
3,4968978584685627329,2749706558857279178,2.604055437124959
4,4968978584685627329,2749706558857279178,3.9009014547029386
2,5003415191343499776,2749706558857279178,1.7789038518390579
3,5003415191343499776,2749706558857279178,1.7090417328919913
3,5003415191343499776,2749706558857279178,1.7789038518390579
4,5003415191343499776,2749706558857279178,1.9662142331419705
